house_id,coordinates_lat,coordinates_lng,date,trap_type,trap_location,any_meassures,adult_house,kids_house,young_kids_house,adult_room,kids_room,young_kids_room,sleep_outdoors,cook,gambiae_count,funestus_count,funestus_parensis,funestus_funestus,funestus_leesoni,gambiae_arabiensis,gambiae_quadrianulatus,gambiae_merus
6045-336,-25.03164318,32.62297277,10/20/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-103,-24.80261856,32.85431249,10/15/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-012,-24.4891464,32.11353,2/1/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0
6011-031,-24.56802304,32.66511146,11/1/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-016,-24.81279358,32.85488766,11/6/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-086,-24.80513958,32.8606906,7/12/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-324,-25.03038822,32.62463223,6/11/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-162,-24.81532662,32.86503334,9/3/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-043,-25.17890637,32.48243216,6/22/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-052,-24.90313504,32.3581504,3/14/17,2,1,1,1,0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0
6011-012,-24.56547462,32.6588297,6/8/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56844225,32.65820125,8/2/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-114,-24.8019384,32.85336984,8/5/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-017,-24.56127866,32.65858397,11/1/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-108,-24.80207968,32.85917256,3/8/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
3615-022,-25.06382078,32.81430156,8/9/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-455,-25.02826761,32.63087381,4/21/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3613-272,-25.05852644,32.76900418,5/18/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-091,-25.05228415,32.78224394,9/30/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-011,-25.16142385,32.48650366,8/19/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-102,-24.80111346,32.86118564,9/23/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-043,-24.48709138,32.07335067,8/22/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-031,-24.56794051,32.66533053,12/2/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-069,-24.89715459,32.3530142,8/18/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6018-049,-24.90204804,32.34594275,11/15/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-122,-25.14682637,32.49612206,12/12/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-079,-24.4930718,32.08400055,1/13/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-072,-24.80413781,32.85196777,9/2/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56855283,32.6584132,8/2/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-012,-24.56534649,32.65885148,8/27/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6046-177,-25.02990671,32.64993523,12/8/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-003,-24.49147719,32.11764735,6/29/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-058,-24.56161317,32.65991447,8/27/15,2,1,1,2,0,0,2,0,0,NA,2,6,0,0,0,0,0,0,0
6045-353,-25.03746069,32.61456857,3/23/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,1,0,0,0,0,0,0
6078-009,-24.48901989,32.11507148,10/21/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-043,-24.48713735,32.07339781,5/3/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-039,-24.56883423,32.6619238,2/15/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3612-010,-25.05010258,32.75742904,1/25/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-018,-24.48700586,32.10743924,11/28/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-022,-24.88979708,32.34302553,1/19/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3612-010,-25.05010889,32.75733559,1/24/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-037,-25.1752175,32.48268264,12/12/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-117,-25.22139782,32.46097388,9/22/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-013,-25.02672407,32.61620767,12/17/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-084,-24.8047506,32.85552975,1/7/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-022,-24.56245027,32.66249329,11/8/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-018,-25.15775627,32.48787888,10/27/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-117,-25.22133997,32.46104815,11/22/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-065,-24.90086231,32.35206078,11/15/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-120,-25.1566204,32.48488118,1/22/16,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6045-309,-25.03206107,32.62514774,4/21/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-050,-24.80801457,32.8648695,7/8/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-131,-25.14914154,32.49117578,11/17/16,1,1,1,2,0,0,2,0,0,NA,2,6,0,0,0,0,0,0,0
6001-015,-24.81136703,32.86629911,10/11/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-117,-25.22120261,32.46086173,7/19/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-243,-25.03108987,32.63203618,9/22/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-024,-24.48735588,32.09775236,1/12/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-058,-24.56152544,32.65987828,12/2/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3605-240,-25.05232482,32.78564844,7/14/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-079,-24.5689186,32.66398603,2/9/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-487,-25.03106525,32.64212037,2/18/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-058,-24.90424785,32.36169646,2/22/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-431,-25.03352825,32.63817246,5/11/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-001,-24.48262232,32.1281364,10/20/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-017,-24.5610184,32.6585796,7/5/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-015,-24.88974968,32.34545914,7/21/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-431,-25.03365746,32.63789973,9/15/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-024,-24.48756673,32.09772571,10/20/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3612-343,-25.05192324,32.76319469,11/8/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-031,-24.89651282,32.34987643,4/15/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-053,-24.48324696,32.07495032,7/26/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-058,-24.90430023,32.36129579,3/15/17,1,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
6071-006,-25.2411333,32.46569111,11/21/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-034,-24.48841448,32.08052965,10/19/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-455,-25.02860091,32.63088688,10/23/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-043,-24.81071608,32.86621085,2/11/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3609-022,-25.05319839,32.78099021,2/10/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-487,-25.03113726,32.64216425,6/16/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-006,-24.56876355,32.65968087,10/7/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-008,-24.49686984,32.080533,10/20/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-243,-25.03110894,32.63214475,9/15/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-062,-24.56477714,32.66498421,5/10/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-017,-24.5611274,32.65863266,7/6/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-017,-24.56086843,32.65837357,4/11/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-017,-24.5609541,32.65842616,3/22/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-015,-24.88967475,32.34518632,10/26/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-065,-24.80548003,32.85021804,10/11/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-056,-24.56161047,32.65584845,3/22/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6080-046,-24.49789573,32.10800945,7/26/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-034,-25.03077564,32.61905775,10/22/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-031,-24.896594,32.34971978,11/16/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-022,-24.88983355,32.34272698,4/26/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-031,-24.8119459,32.86163137,6/16/17,2,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
6018-058,-24.90452811,32.36142226,2/23/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-049,-24.90191473,32.34575585,6/29/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-053,-24.90399753,32.36246902,3/23/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-336,-25.03142546,32.62197222,9/21/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-036,-25.17292578,32.48076318,2/24/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-057,-25.18448263,32.48252937,2/23/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-033,-24.56922781,32.66528015,7/2/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-028,-24.56372499,32.66439719,10/13/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-336,-25.03102535,32.62232362,2/17/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3609-076,-25.05152671,32.78309477,3/10/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-363,-25.03917929,32.60879534,11/17/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-031,-24.56749046,32.66571154,6/7/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-034,-24.48816701,32.08042497,5/3/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-131,-25.1491025,32.49129148,7/19/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-008,-24.49662736,32.08028408,12/20/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-026,-24.48806668,32.09709893,3/15/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-014,-24.48943768,32.11104979,10/21/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-033,-24.89311207,32.34986192,9/30/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-068,-24.49130186,32.08287965,1/13/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3608-136,-25.06224985,32.84745086,11/14/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-015,-24.81143813,32.86606071,1/5/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-040,-24.89623621,32.3525565,4/25/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-034,-25.03075661,32.61936468,12/18/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-031,-24.89630359,32.34973313,5/20/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-031,-24.89651992,32.34969916,8/17/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-077,-24.80461201,32.85401281,5/13/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-014,-24.48977217,32.11093206,10/18/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-069,-24.89709748,32.35288332,8/16/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-053,-24.80737069,32.86408398,10/12/17,2,1,1,2,0,0,2,0,0,NA,2,0,1,0,0,0,0,0,0
6045-034,-25.03078605,32.61930158,11/20/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-309,-25.03196752,32.62515069,11/11/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-059,-24.56312578,32.66020474,6/8/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-328,-25.03023279,32.64160544,9/18/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-021,-24.81202897,32.85665091,6/9/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-103,-24.80294191,32.85421345,6/10/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-056,-24.56173148,32.6558204,7/5/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-455,-25.02846615,32.63086944,8/7/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-274,-25.03384677,32.63051463,12/18/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-030,-24.56612773,32.66608839,7/3/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-012,-24.4892951,32.11363823,6/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-039,-24.56881591,32.6622365,2/10/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-050,-24.80789861,32.8649023,12/3/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-018,-24.48719501,32.1075544,6/15/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-161,-24.81589043,32.86303797,11/9/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-028,-24.49045946,32.07875515,12/16/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-018,-24.56079545,32.65992865,11/30/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3605-479,-25.05144528,32.78342712,6/13/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-078,-24.80637051,32.86380139,6/9/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-037,-24.56772133,32.66307361,11/29/16,1,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6011-017,-24.56106505,32.65861,2/14/17,1,1,1,2,0,0,2,0,0,NA,2,6,0,0,0,0,0,0,2
3608-035,-25.0639965,32.84417705,11/9/16,1,1,1,2,0,0,2,0,0,NA,2,1,2,0,0,0,0,0,1
6018-031,-24.89650981,32.34973832,8/12/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-057,-25.18397522,32.4823052,8/14/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-065,-24.56816839,32.6614341,1/10/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-009,-24.81363651,32.8659817,1/5/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-069,-24.89687238,32.35318888,3/15/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-086,-24.80518783,32.86088723,5/17/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-015,-24.81133686,32.86614608,3/8/17,2,1,1,1,0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0
6001-015,-24.81123424,32.86609867,11/10/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-320,-25.03094516,32.64877159,1/12/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-039,-24.56869597,32.66223653,5/11/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-068,-24.80738418,32.8535414,1/17/18,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-012,-24.48901986,32.11352626,4/20/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56849348,32.65826898,6/7/17,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6011-039,-24.56877255,32.66210103,7/2/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-102,-24.80122035,32.86109531,6/9/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3605-240,-25.05224515,32.78578427,10/14/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-022,-24.88981142,32.34284045,12/14/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-057,-25.18410479,32.4826395,12/11/15,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6002-077,-24.80447796,32.85373909,7/7/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-026,-24.48838359,32.09725392,10/19/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-013,-25.24439424,32.47144835,11/21/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-362,-25.03032015,32.64011879,9/21/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-022,-24.88986407,32.34273837,5/20/15,1,1,1,1,2,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-053,-24.48316769,32.07461924,11/28/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-043,-25.17877623,32.48225138,12/12/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-022,-24.56272571,32.66236325,7/30/15,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6078-014,-24.48948128,32.11105271,5/26/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6046-169,-25.03022536,32.65117714,4/20/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-052,-25.23558496,32.46064414,4/28/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-455,-25.0285803,32.63092069,1/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-028,-24.89408789,32.34506522,6/20/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-117,-25.22118331,32.46089293,12/12/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-065,-24.56836487,32.66171346,4/12/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-104,-24.80084508,32.86052832,11/9/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-114,-24.80197814,32.85330244,1/16/18,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-021,-25.15700788,32.48908141,11/22/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6018-015,-24.88972417,32.34524584,12/8/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-016,-24.48941409,32.11051714,8/10/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-020,-24.89154859,32.34432891,7/22/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-018,-25.15786536,32.48774893,10/24/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-295,-25.03357023,32.62691255,6/12/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6071-052,-25.23572935,32.46089118,12/11/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-009,-24.56848219,32.65838486,8/3/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-059,-24.56285795,32.66029425,2/15/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-030,-24.56598539,32.66619768,10/13/15,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6018-028,-24.89378972,32.34505865,12/14/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-438,-25.03324767,32.63868092,10/23/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-398,-25.02865005,32.63836743,1/14/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3612-010,-25.05013367,32.75718912,11/15/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-052,-24.90306892,32.35802297,11/24/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-336,-25.0311655,32.62206605,4/21/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-031,-24.56796065,32.66532355,4/12/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-020,-24.89150483,32.34409355,8/17/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3615-094,-25.06642367,32.81228239,4/19/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-173,-24.8030178,32.86142376,5/12/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-030,-24.56603353,32.66609216,8/27/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0
6078-014,-24.48974788,32.11110037,11/23/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-022,-24.49251541,32.07923725,3/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-013,-25.24432688,32.47150587,9/13/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,4,0,0,0,0,0
6018-058,-24.90433992,32.36162757,3/14/17,1,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
6018-020,-24.89144608,32.34444938,5/20/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6071-006,-25.24112605,32.46553008,11/18/16,2,1,1,2,0,0,2,0,0,NA,2,14,0,0,0,0,0,0,2
6018-015,-24.88983831,32.34543243,8/16/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-420,-25.03036935,32.63714624,5/20/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-009,-24.56832266,32.65833194,1/11/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-034,-24.48837354,32.08039062,8/23/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-104,-24.80079814,32.86059898,10/13/17,1,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6011-056,-24.56177653,32.6558465,8/3/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-043,-24.8108145,32.8661595,5/13/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
